"category","count","book_id"
"king-stephen",29,"7912007"
"collections",28,"7912007"
"books",27,"7912007"
"read-in-2013",26,"7912007"
"favourites",26,"7912007"
"single",26,"7912007"
"author",26,"7912007"
"mystery-thriller",26,"7912007"
"contemporary",26,"7912007"
"the-king",26,"7912007"
"novels",25,"7912007"
"read-in-2012",25,"7912007"
"general",25,"7912007"
"tbr",25,"7912007"
"read-in-2016",24,"7912007"
"thrillers",24,"7912007"
"read-in-2014",23,"7912007"
"calibre",23,"7912007"
"e-book",23,"7912007"
"paranormal",23,"7912007"
"audio-book",23,"7912007"
"read-in-2015",22,"7912007"
"dark",22,"7912007"
"contemporary-fiction",21,"7912007"
"english",21,"7912007"
"home-library",21,"7912007"
"e-books",21,"7912007"
"terror",20,"7912007"
"horror-suspense",20,"7912007"
"thriller-horror",20,"7912007"
"finished",19,"7912007"
"shorts",19,"7912007"
"creepy",19,"7912007"
"scary",19,"7912007"
"read-in-2010",19,"7912007"
"short-fiction",19,"7912007"
"hardcover",19,"7912007"
"my-collection",18,"7912007"
"sk",18,"7912007"
"abandoned",18,"7912007"
"borrowed",18,"7912007"
"murder",17,"7912007"
"book-club",17,"7912007"
"reviewed",17,"7912007"
"favorite-authors",17,"7912007"
"stephen-king-to-read",16,"7912007"
"revenge",16,"7912007"
"novella",16,"7912007"
"general-fiction",16,"7912007"
"stephenking",16,"7912007"
"library-books",15,"7912007"
"to-read",3771,"7979"
"fantasy",1017,"7979"
"redwall",279,"7979"
"fiction",258,"7979"
"young-adult",247,"7979"
"childrens",127,"7979"
"owned",126,"7979"
"childhood",109,"7979"
"adventure",83,"7979"
"animals",83,"7979"
"favorites",79,"7979"
"ya",78,"7979"
"books-i-own",77,"7979"
"series",77,"7979"
"brian-jacques",68,"7979"
"children",62,"7979"
"default",53,"7979"
"children-s",53,"7979"
"children-s-books",39,"7979"
"childhood-favorites",36,"7979"
"sci-fi-fantasy",33,"7979"
"redwall-series",32,"7979"
"currently-reading",30,"7979"
"kids",29,"7979"
"owned-books",24,"7979"
"middle-grade",23,"7979"
"my-books",23,"7979"
"novels",23,"7979"
"childhood-books",22,"7979"
"fantasy-sci-fi",22,"7979"
"my-library",21,"7979"
"library",20,"7979"
"ya-fiction",19,"7979"
"to-buy",18,"7979"
"youth",18,"7979"
"kids-books",18,"7979"
"animal",18,"7979"
"talking-animals",17,"7979"
"juvenile",17,"7979"
"animal-fiction",17,"7979"
"high-fantasy",16,"7979"
"scifi-fantasy",16,"7979"
"childhood-reads",16,"7979"
"ya-fantasy",15,"7979"
"childrens-books",15,"7979"
"teen",14,"7979"
"anthropomorphic",13,"7979"
"anthropomorphism",12,"7979"
"nostalgia",12,"7979"
"children-s-lit",12,"7979"
"ebooks",11,"7979"
"epic-fantasy",11,"7979"
"read-as-a-kid",11,"7979"
"childrens-lit",11,"7979"
"animal-fantasy",11,"7979"
"my-childhood",10,"7979"
"juvenile-fiction",10,"7979"
"novel",9,"7979"
"animal-stories",9,"7979"
"to-reread",9,"7979"
"i-own",9,"7979"
"books",9,"7979"
"jacques",9,"7979"
"have",8,"7979"
"action",8,"7979"
"british",8,"7979"
"fiction-fantasy",8,"7979"
"children-s-literature",8,"7979"
"action-adventure",8,"7979"
"children-young-adult",7,"7979"
"series-redwall",7,"7979"
"science-fiction-fantasy",7,"7979"
"fantasy-fiction",7,"7979"
"own-it",7,"7979"
"home-library",7,"7979"
"children-s-fantasy",7,"7979"
"my-bookshelf",6,"7979"
"re-read",6,"7979"
"books-i-read-as-a-kid",6,"7979"
"need-to-buy",6,"7979"
"childhood-memories",6,"7979"
"young",6,"7979"
"kindle",6,"7979"
"wish-list",6,"7979"
"childrens-ya",6,"7979"
"english",6,"7979"
"childhood-favourites",6,"7979"
"children-ya",6,"7979"
"brian",6,"7979"
"fantasy-scifi",6,"7979"
"jacques-brian",6,"7979"
"children-books",6,"7979"
"fantasy-series",6,"7979"
"favourites",6,"7979"
"children-s-fiction",6,"7979"
"1990s",6,"7979"
"speculative-fiction",6,"7979"
"brian-jaques",6,"7979"
"middle-school",6,"7979"
"fantasy-science-fiction",6,"7979"
"to-read",8129,"7993566"
"biography",414,"7993566"
"history",328,"7993566"
"currently-reading",296,"7993566"
"non-fiction",159,"7993566"
"presidents",90,"7993566"
"nonfiction",66,"7993566"
"american-history",66,"7993566"
"biographies",56,"7993566"
"politics",47,"7993566"
"favorites",34,"7993566"
"owned",28,"7993566"
"presidential-biographies",23,"7993566"
"biography-memoir",23,"7993566"
"hist",19,"7993566"
"default",19,"7993566"
"books-i-own",16,"7993566"
"theodore-roosevelt",16,"7993566"
"library",15,"7993566"
"us-presidents",15,"7993566"
"audio",14,"7993566"
"audiobook",12,"7993566"
"bio",12,"7993566"
"roosevelt",12,"7993566"
"us-history",11,"7993566"
"history-biography",11,"7993566"
"calibre",11,"7993566"
"american",11,"7993566"
"presidential-biography",10,"7993566"
"ebooks",10,"7993566"
"historical",10,"7993566"
"america",10,"7993566"
"ebook",10,"7993566"
"kindle",10,"7993566"
"american-presidents",9,"7993566"
"audiobooks",9,"7993566"
"government",8,"7993566"
"to-buy",8,"7993566"
"20th-century",8,"7993566"
"presidential-history",7,"7993566"
"edmund-morris",7,"7993566"
"bios",7,"7993566"
"theodore",7,"7993566"
"africa",7,"7993566"
"to-read-history",6,"7993566"
"u-s-presidents",6,"7993566"
"owned-books",6,"7993566"
"audible",6,"7993566"
"to-read-non-fiction",6,"7993566"
"leadership",6,"7993566"
"u-s-history",6,"7993566"
"e-books",6,"7993566"
"tr",6,"7993566"
"roosevelts",6,"7993566"
"general",6,"7993566"
"president",6,"7993566"
"series",6,"7993566"
"teddy-roosevelt",6,"7993566"
"presidential",5,"7993566"
"war",5,"7993566"
"of",5,"7993566"
"20th",5,"7993566"
"autobiography",5,"7993566"
"states",5,"7993566"
"united",5,"7993566"
"hist-usa",4,"7993566"
"presidential-bios",4,"7993566"
"not-owned",4,"7993566"
"ryan-holiday",4,"7993566"
"read-in-2013",4,"7993566"
"united-states",4,"7993566"
"non-fiction-to-read",4,"7993566"
"my-books",4,"7993566"
"non-fiction-history",4,"7993566"
"history-to-read",4,"7993566"
"to-read-biographies",4,"7993566"
"unread",4,"7993566"
"to-read-nonfiction",4,"7993566"
"e-book",4,"7993566"
"heads",4,"7993566"
"military",4,"7993566"
"to-read-biography",3,"7993566"
"non",3,"7993566"
"political",3,"7993566"
"potus",3,"7993566"
"my-library",3,"7993566"
"political-biography",3,"7993566"
"a",3,"7993566"
"audio-books",3,"7993566"
"2013-books",3,"7993566"
"usa",3,"7993566"
"unfinished",3,"7993566"
"biography-history",3,"7993566"
"adult",3,"7993566"
"brazil",3,"7993566"
"world-history",3,"7993566"
"biographical",3,"7993566"
"biographies-memoirs",3,"7993566"
"history-american",3,"7993566"
"to-read-own",3,"7993566"
"to-read",9785,"8138071"
"urban-fantasy",1258,"8138071"
"fantasy",599,"8138071"
"favorites",582,"8138071"
"paranormal",502,"8138071"
"vampires",326,"8138071"
"currently-reading",315,"8138071"
"kim-harrison",283,"8138071"
"witches",215,"8138071"
"demons",202,"8138071"
"the-hollows",184,"8138071"
"magic",179,"8138071"
"fiction",164,"8138071"
"series",150,"8138071"
"supernatural",131,"8138071"
"vampire",109,"8138071"
"owned",107,"8138071"
"romance",106,"8138071"
"kindle",98,"8138071"
"paranormal-romance",98,"8138071"
"default",87,"8138071"
"books-i-own",73,"8138071"
"read-in-2011",62,"8138071"
"ebook",58,"8138071"
"fae",58,"8138071"
"audiobook",57,"8138071"
"hollows",50,"8138071"
"rachel-morgan",50,"8138071"
"adult",49,"8138071"
"werewolves",49,"8138071"
"library",46,"8138071"
"audiobooks",45,"8138071"
"audio",43,"8138071"
"uf",43,"8138071"
"ebooks",41,"8138071"
"harrison-kim",39,"8138071"
"witch",38,"8138071"
"to-buy",36,"8138071"
"elves",35,"8138071"
"horror",35,"8138071"
"mystery",34,"8138071"
"favorite-series",33,"8138071"
"sci-fi-fantasy",33,"8138071"
"urban",32,"8138071"
"read-2011",31,"8138071"
"shifters",29,"8138071"
"favourites",28,"8138071"
"paranormal-fantasy",26,"8138071"
"fantasy-urban",25,"8138071"
"audible",25,"8138071"
"e-books",25,"8138071"
"my-books",24,"8138071"
"the-hollows-series",24,"8138071"
"fantasy-sci-fi",24,"8138071"
"nook",24,"8138071"
"harrison",23,"8138071"
"5-stars",23,"8138071"
"fairies",23,"8138071"
"vamps",23,"8138071"
"demon",20,"8138071"
"wish-list",20,"8138071"
"read-in-2013",19,"8138071"
"favorite",19,"8138071"
"shapeshifters",19,"8138071"
"contemporary",19,"8138071"
"re-read",18,"8138071"
"audio-book",18,"8138071"
"scifi-fantasy",18,"8138071"
"e-book",18,"8138071"
"angels-demons",18,"8138071"
"arc",18,"8138071"
"have",17,"8138071"
"faeries",17,"8138071"
"favorite-books",17,"8138071"
"modern-fantasy",16,"8138071"
"pixies",16,"8138071"
"audio-books",16,"8138071"
"paranormal-urban-fantasy",16,"8138071"
"shelfari-favorites",15,"8138071"
"read-in-2012",15,"8138071"
"5-star",14,"8138071"
"2011-reads",14,"8138071"
"pnr",14,"8138071"
"paranormal-series",14,"8138071"
"sci-fi",14,"8138071"
"fantasy-paranormal",14,"8138071"
"i-own",13,"8138071"
"angels-and-demons",13,"8138071"
"favs",13,"8138071"
"owned-books",13,"8138071"
"action",13,"8138071"
"hollows-series",13,"8138071"
"rachel-morgan-series",13,"8138071"
"read-in-2014",12,"8138071"
"fantasy-scifi",12,"8138071"
"science-fiction",12,"8138071"
"part-of-a-series",12,"8138071"
"reviewed",12,"8138071"
"signed",12,"8138071"
"witches-wizards",12,"8138071"
"currently-reading",888,"8274537"
"dork-diaries",327,"8274537"
"to-read",95,"8274537"
"realistic-fiction",65,"8274537"
"books-i-own",64,"8274537"
"my-books",57,"8274537"
"middle-grade",47,"8274537"
"series",45,"8274537"
"fiction",44,"8274537"
"humor",42,"8274537"
"dork",41,"8274537"
"owned",41,"8274537"
"books",32,"8274537"
"children",29,"8274537"
"childrens",28,"8274537"
"young-adult",27,"8274537"
"graphic-novels",26,"8274537"
"owned-books",21,"8274537"
"kids",21,"8274537"
"diary",20,"8274537"
"graphic-novel",19,"8274537"
"contemporary",18,"8274537"
"1",18,"8274537"
"funny",18,"8274537"
"middle-school",17,"8274537"
"childhood",15,"8274537"
"default",13,"8274537"
"childhood-books",12,"8274537"
"dork-diary",12,"8274537"
"library",12,"8274537"
"drama",12,"8274537"
"favorite-books",12,"8274537"
"romance",12,"8274537"
"dork-diaries-series",11,"8274537"
"dork-diaries-2",11,"8274537"
"children-s",11,"8274537"
"dork-diarys",11,"8274537"
"comedy",11,"8274537"
"already-read",10,"8274537"
"bookshelf",8,"8274537"
"kids-books",8,"8274537"
"friendship",8,"8274537"
"school",8,"8274537"
"finished",8,"8274537"
"childrens-books",8,"8274537"
"want-to-read",7,"8274537"
"favourites",7,"8274537"
"awesome-books",7,"8274537"
"40-book-challenge",7,"8274537"
"dork-dairies",7,"8274537"
"ya",7,"8274537"
"dorky",7,"8274537"
"awesome",7,"8274537"
"my-bookshelf",6,"8274537"
"read-in-2013",6,"8274537"
"library-books",6,"8274537"
"realistic",6,"8274537"
"classroom-library",6,"8274537"
"5th-grade",6,"8274537"
"children-s-books",6,"8274537"
"juvenile-fiction",6,"8274537"
"fun",5,"8274537"
"dork-diares",5,"8274537"
"dd",5,"8274537"
"juvenile",5,"8274537"
"on-my-shelf",5,"8274537"
"have",5,"8274537"
"my-book",5,"8274537"
"love",5,"8274537"
"dorks",5,"8274537"
"2012-forty-book-challenge",5,"8274537"
"cool",5,"8274537"
"children-books",5,"8274537"
"halloween",5,"8274537"
"borrowed",5,"8274537"
"wish-list",5,"8274537"
"i-own",5,"8274537"
"comics",5,"8274537"
"chick-lit",5,"8274537"
"chapter-books",5,"8274537"
"shelfari-favorites",4,"8274537"
"teen",4,"8274537"
"childhood-reads",4,"8274537"
"english",4,"8274537"
"funny-books",4,"8274537"
"girls",4,"8274537"
"my-shelf",4,"8274537"
"my-library",4,"8274537"
"books-owned",4,"8274537"
"party-time",4,"8274537"
"2",4,"8274537"
"3-star",4,"8274537"
"english-books",4,"8274537"
"rachel-renée-russell",4,"8274537"
"my-favorites",4,"8274537"
"girly",4,"8274537"
"my-favorite-books",4,"8274537"
"4th-grade",4,"8274537"
"comic",4,"8274537"
"read-in-2011",4,"8274537"
"to-read",23569,"82748"
"chick-lit",1030,"82748"
"currently-reading",341,"82748"
"fiction",310,"82748"
"romance",222,"82748"
"chicklit",155,"82748"
"chic-lit",99,"82748"
"favorites",89,"82748"
"owned",88,"82748"
"contemporary",87,"82748"
"books-i-own",84,"82748"
"marian-keyes",80,"82748"
"humor",50,"82748"
"ireland",37,"82748"
"irish",37,"82748"
"library",34,"82748"
"default",33,"82748"
"adult",29,"82748"
"contemporary-romance",25,"82748"
"humour",25,"82748"
"funny",23,"82748"
"adult-fiction",21,"82748"
"to-buy",20,"82748"
"i-own",20,"82748"
"owned-books",19,"82748"
"kindle",18,"82748"
"favourites",18,"82748"
"general-fiction",17,"82748"
"contemporary-fiction",16,"82748"
"my-library",15,"82748"
"beach-reads",15,"82748"
"my-books",14,"82748"
"audiobook",14,"82748"
"women-s-fiction",14,"82748"
"guilty-pleasures",14,"82748"
"english",14,"82748"
"british",14,"82748"
"fluff",14,"82748"
"book-club",13,"82748"
"novels",13,"82748"
"abandoned",11,"82748"
"comedy",11,"82748"
"own-it",11,"82748"
"couldn-t-finish",11,"82748"
"womens-fiction",10,"82748"
"ebooks",10,"82748"
"guilty-pleasure",10,"82748"
"brit-chick-lit",10,"82748"
"audiobooks",10,"82748"
"novel",10,"82748"
"love",10,"82748"
"chick",10,"82748"
"unfinished",10,"82748"
"stand-alone",9,"82748"
"paperback",9,"82748"
"audio",9,"82748"
"light-reading",9,"82748"
"friendship",8,"82748"
"borrowed",8,"82748"
"irish-chick-lit",8,"82748"
"2004",8,"82748"
"brain-candy",8,"82748"
"lit",8,"82748"
"books-i-have",7,"82748"
"girly",7,"82748"
"read-in-english",7,"82748"
"bookshelf",7,"82748"
"drama",7,"82748"
"fun",7,"82748"
"have",7,"82748"
"2005",7,"82748"
"did-not-finish",7,"82748"
"2006",7,"82748"
"women",7,"82748"
"narrativa",6,"82748"
"female-authors",6,"82748"
"gave-up-on",6,"82748"
"calibre",6,"82748"
"humorous",6,"82748"
"home-library",6,"82748"
"modern-fiction",6,"82748"
"other",6,"82748"
"girly-stuff",6,"82748"
"girly-books",6,"82748"
"easy-reads",6,"82748"
"didn-t-finish",6,"82748"
"chiclit",6,"82748"
"chick-lits",6,"82748"
"chick-lit-romance",6,"82748"
"read-2009",6,"82748"
"just-for-fun",6,"82748"
"romantic",5,"82748"
"genre-chick-lit",5,"82748"
"on-my-bookshelf",5,"82748"
"on-kindle",5,"82748"
"read-2011",5,"82748"
"home",5,"82748"
"ebook",5,"82748"
"read-in-2011",5,"82748"
"light-reads",5,"82748"
"currently-reading",942,"841973"
"science-fiction",546,"841973"
"sci-fi",355,"841973"
"fantasy",211,"841973"
"classics",128,"841973"
"fiction",125,"841973"
"adventure",103,"841973"
"scifi",89,"841973"
"kindle",81,"841973"
"to-read",69,"841973"
"owned",69,"841973"
"favorites",55,"841973"
"pulp",53,"841973"
"classic",47,"841973"
"barsoom",47,"841973"
"series",44,"841973"
"edgar-rice-burroughs",41,"841973"
"ebook",39,"841973"
"sf",39,"841973"
"sci-fi-fantasy",38,"841973"
"ebooks",37,"841973"
"books-i-own",28,"841973"
"scifi-fantasy",26,"841973"
"default",25,"841973"
"my-ebooks",24,"841973"
"mars",24,"841973"
"audiobooks",22,"841973"
"sword-and-planet",22,"841973"
"aliens",21,"841973"
"science-fantasy",20,"841973"
"science-fiction-fantasy",19,"841973"
"audiobook",18,"841973"
"novels",17,"841973"
"planetary-romance",15,"841973"
"e-book",14,"841973"
"burroughs",14,"841973"
"e-books",14,"841973"
"romance",13,"841973"
"kindle-books",12,"841973"
"library",12,"841973"
"fantasy-sci-fi",12,"841973"
"classic-sci-fi",11,"841973"
"space-opera",11,"841973"
"action",11,"841973"
"audio",11,"841973"
"read-in-2013",10,"841973"
"audio-book",10,"841973"
"owned-books",10,"841973"
"action-adventure",10,"841973"
"pulp-fiction",10,"841973"
"20th-century",9,"841973"
"john-carter",9,"841973"
"read-2012",9,"841973"
"novel",9,"841973"
"barsoom-series",9,"841973"
"young-adult",9,"841973"
"space",8,"841973"
"nook",8,"841973"
"read-in-2012",8,"841973"
"unread",8,"841973"
"speculative-fiction",8,"841973"
"erb",8,"841973"
"appendix-n",7,"841973"
"audio-books",7,"841973"
"ciencia-ficción",7,"841973"
"john-carter-of-mars",7,"841973"
"sword-and-sorcery",7,"841973"
"to-buy",7,"841973"
"1910s",7,"841973"
"sf-fantasy",7,"841973"
"science-fiction-and-fantasy",6,"841973"
"reviewed",6,"841973"
"fantasy-science-fiction",6,"841973"
"own-it",6,"841973"
"adult",6,"841973"
"burroughs-edgar-rice",6,"841973"
"public-domain",6,"841973"
"sci-fi-and-fantasy",6,"841973"
"all-time-favorites",5,"841973"
"war",5,"841973"
"fantasy-scifi",5,"841973"
"epic-fantasy",5,"841973"
"re-read",5,"841973"
"listened-to",5,"841973"
"american",5,"841973"
"thriller",5,"841973"
"fantasia",4,"841973"
"ebooks-i-own",4,"841973"
"paperback",4,"841973"
"my-books",4,"841973"
"fantasy-and-sci-fi",4,"841973"
"pulp-adventure",4,"841973"
"on-my-kindle",4,"841973"
"classic-science-fiction",4,"841973"
"fantascienza",4,"841973"
"fantasy-sf",4,"841973"
"pulp-sci-fi",4,"841973"
"sciencefiction",4,"841973"
"read-in-2017",3,"841973"
"shelfari-favorites",3,"841973"
"to-read",3242,"84844"
"mystery",157,"84844"
"tami-hoag",123,"84844"
"currently-reading",117,"84844"
"suspense",65,"84844"
"fiction",62,"84844"
"thriller",58,"84844"
"default",49,"84844"
"owned",39,"84844"
"romantic-suspense",38,"84844"
"crime",35,"84844"
"hoag-tami",30,"84844"
"books-i-own",29,"84844"
"series",21,"84844"
"mystery-suspense",20,"84844"
"romance",17,"84844"
"hoag",17,"84844"
"favorites",15,"84844"
"mystery-thriller",13,"84844"
"mysteries",13,"84844"
"thrillers",11,"84844"
"my-library",10,"84844"
"owned-books",10,"84844"
"own-it",10,"84844"
"suspense-thriller",10,"84844"
"library",9,"84844"
"have",9,"84844"
"paperback",9,"84844"
"mystery-crime",9,"84844"
"murder-mystery",8,"84844"
"my-books",8,"84844"
"kindle",7,"84844"
"contemporary",7,"84844"
"thriller-suspense",7,"84844"
"audio-books",6,"84844"
"adult",6,"84844"
"audio",6,"84844"
"mystery-thrillers",6,"84844"
"novels",6,"84844"
"i-own",6,"84844"
"contemporary-romance",6,"84844"
"audiobook",6,"84844"
"genre-mystery",5,"84844"
"h",5,"84844"
"minnesota",5,"84844"
"crime-thrillers",5,"84844"
"i-own-it",4,"84844"
"read-2015",4,"84844"
"audible",4,"84844"
"home-library",4,"84844"
"suspence",4,"84844"
"thriller-crime",4,"84844"
"crime-thriller",4,"84844"
"detective",4,"84844"
"romance-suspense",3,"84844"
"crime-fiction",3,"84844"
"tami-hoag-deer-lake",3,"84844"
"author-h",3,"84844"
"tammy-hoag",3,"84844"
"favorite",3,"84844"
"audiobooks",3,"84844"
"i-own-this",3,"84844"
"legal-thriller",3,"84844"
"mystery-and-thrillers",3,"84844"
"part-of-a-series",3,"84844"
"ebooks",3,"84844"
"kidnapping",3,"84844"
"overdrive",3,"84844"
"murder",3,"84844"
"unread",3,"84844"
"read-in-2011",3,"84844"
"usa",3,"84844"
"to-read-owned",3,"84844"
"adult-fiction",3,"84844"
"my-bookshelf",3,"84844"
"my-collection",3,"84844"
"mysteries-and-thrillers",3,"84844"
"1997",3,"84844"
"in-my-library",3,"84844"
"suspense-mystery",3,"84844"
"legal",3,"84844"
"have-to-read",2,"84844"
"books-i-want",2,"84844"
"tbr",2,"84844"
"fiction-shelves",2,"84844"
"have-it",2,"84844"
"1996",2,"84844"
"owned-to-read",2,"84844"
"read-2016",2,"84844"
"2006",2,"84844"
"my-home-library",2,"84844"
"nook",2,"84844"
"own-hard-copy",2,"84844"
"paperbacks",2,"84844"
"series-deer-lake",2,"84844"
"read-queue",2,"84844"
"books-we-own",2,"84844"
"have-but-not-read",2,"84844"
"physical-books",2,"84844"
"on-the-shelf",2,"84844"
"to-read",2984,"877752"
"manga",2501,"877752"
"fantasy",148,"877752"
"romance",130,"877752"
"graphic-novels",117,"877752"
"favorites",112,"877752"
"mangas",96,"877752"
"fruits-basket",87,"877752"
"owned",76,"877752"
"young-adult",61,"877752"
"books-i-own",47,"877752"
"currently-reading",47,"877752"
"shoujo",45,"877752"
"graphic-novel",45,"877752"
"fiction",43,"877752"
"anime",43,"877752"
"series",37,"877752"
"read-manga",37,"877752"
"manga-read",34,"877752"
"manga-graphic-novels",34,"877752"
"cómics",26,"877752"
"manga-comics",24,"877752"
"ya",23,"877752"
"comics",23,"877752"
"owned-books",21,"877752"
"supernatural",21,"877752"
"default",20,"877752"
"comedy",20,"877752"
"humor",20,"877752"
"comics-manga",19,"877752"
"paranormal",18,"877752"
"drama",18,"877752"
"graphic-novels-manga",18,"877752"
"manga-manhwa",18,"877752"
"shōjo",17,"877752"
"shojo",17,"877752"
"mythology",15,"877752"
"manga-i-ve-read",15,"877752"
"graphic-novels-and-manga",14,"877752"
"library",14,"877752"
"manga-graphic-novel",13,"877752"
"favorite-manga",12,"877752"
"read-in-2012",12,"877752"
"manga-shoujo",12,"877752"
"shoujo-manga",12,"877752"
"manga-and-comics",11,"877752"
"comic",11,"877752"
"to-buy",10,"877752"
"i-own",10,"877752"
"animals",10,"877752"
"manga-and-graphic-novels",10,"877752"
"shojo-manga",10,"877752"
"4-stars",9,"877752"
"re-read",9,"877752"
"japan",9,"877752"
"comics-and-manga",8,"877752"
"owned-manga",8,"877752"
"natsuki-takaya",8,"877752"
"mystery",7,"877752"
"to-read-manga",7,"877752"
"urban-fantasy",7,"877752"
"teen",7,"877752"
"translated",7,"877752"
"my-manga",7,"877752"
"manga-owned",7,"877752"
"mangas-read",7,"877752"
"paperback",6,"877752"
"my-books",6,"877752"
"cute",6,"877752"
"manga-to-read",6,"877752"
"5-stars",6,"877752"
"funny",6,"877752"
"comics-and-graphic-novels",6,"877752"
"zodiac",6,"877752"
"manga-i-own",6,"877752"
"manga-anime",6,"877752"
"comic-manga",6,"877752"
"borrowed",6,"877752"
"manga-romance",6,"877752"
"anime-manga",6,"877752"
"read-2015",5,"877752"
"graphic",5,"877752"
"fruit-basket",5,"877752"
"manga-shojo",5,"877752"
"mangas-comics",5,"877752"
"favorite-series",5,"877752"
"my-library",5,"877752"
"3-stars",5,"877752"
"reread",5,"877752"
"read-in-2011",5,"877752"
"high-school",5,"877752"
"graphic-novels-comics",5,"877752"
"japanese",5,"877752"
"graphic-novel-manga",5,"877752"
"contemporary",5,"877752"
"5-star",4,"877752"
"completed-series",4,"877752"
"books-that-i-own",4,"877752"
"slice-of-life",4,"877752"
"ebook",4,"877752"
"favorites",725,"8811139"
"currently-reading",455,"8811139"
"young-adult",450,"8811139"
"dystopian",279,"8811139"
"dystopia",249,"8811139"
"ya",230,"8811139"
"science-fiction",227,"8811139"
"sci-fi",222,"8811139"
"to-read",183,"8811139"
"books-i-own",183,"8811139"
"series",180,"8811139"
"fantasy",165,"8811139"
"gone",134,"8811139"
"owned",126,"8811139"
"favourites",117,"8811139"
"paranormal",91,"8811139"
"to-buy",85,"8811139"
"read-in-2013",75,"8811139"
"horror",74,"8811139"
"gone-series",72,"8811139"
"fiction",71,"8811139"
"romance",62,"8811139"
"michael-grant",62,"8811139"
"supernatural",49,"8811139"
"owned-books",48,"8811139"
"adventure",41,"8811139"
"kindle",37,"8811139"
"library",36,"8811139"
"survival",36,"8811139"
"read-2013",30,"8811139"
"teen",29,"8811139"
"wish-list",29,"8811139"
"5-stars",28,"8811139"
"thriller",27,"8811139"
"my-books",26,"8811139"
"action",26,"8811139"
"post-apocalyptic",25,"8811139"
"read-in-2014",24,"8811139"
"ya-fiction",23,"8811139"
"ebook",22,"8811139"
"need-to-buy",22,"8811139"
"completed-series",20,"8811139"
"i-own",20,"8811139"
"favorite-books",20,"8811139"
"scifi",20,"8811139"
"2013-reads",19,"8811139"
"favourite-books",19,"8811139"
"finished-series",18,"8811139"
"all-time-favorites",17,"8811139"
"series-to-read",17,"8811139"
"2013-releases",17,"8811139"
"aliens",16,"8811139"
"on-my-shelf",16,"8811139"
"mystery",16,"8811139"
"superpowers",16,"8811139"
"read-2015",15,"8811139"
"default",15,"8811139"
"made-me-cry",15,"8811139"
"4-stars",15,"8811139"
"action-adventure",15,"8811139"
"want",15,"8811139"
"2015-reads",14,"8811139"
"fantasy-sci-fi",14,"8811139"
"5-star",14,"8811139"
"books-i-have",14,"8811139"
"favourite",14,"8811139"
"books",14,"8811139"
"reviewed",14,"8811139"
"apocalyptic",14,"8811139"
"young-adult-fiction",14,"8811139"
"dark",13,"8811139"
"books-that-made-me-cry",13,"8811139"
"favorite",13,"8811139"
"read-in-english",13,"8811139"
"have",13,"8811139"
"dystopian-fiction",13,"8811139"
"part-of-a-series",13,"8811139"
"read-2014",12,"8811139"
"awesome",12,"8811139"
"teen-fiction",12,"8811139"
"ya-dystopian",12,"8811139"
"english",12,"8811139"
"to-read-series",12,"8811139"
"read-in-2015",11,"8811139"
"lgbt",11,"8811139"
"read-in-8th-grade",11,"8811139"
"dystopia-utopia",11,"8811139"
"creepy",11,"8811139"
"maybe",11,"8811139"
"2013-books",11,"8811139"
"light",11,"8811139"
"buy",11,"8811139"
"books-to-buy",11,"8811139"
"five-stars",10,"8811139"
"bookshelf",10,"8811139"
"tbr",10,"8811139"
"amazing",10,"8811139"
"library-books",10,"8811139"
"want-to-read",10,"8811139"
"2014-reads",9,"8811139"
"to-read",4951,"8966"
"fantasy",313,"8966"
"young-adult",259,"8966"
"vampires",248,"8966"
"horror",223,"8966"
"darren-shan",136,"8966"
"favorites",135,"8966"
"cirque-du-freak",102,"8966"
"currently-reading",102,"8966"
"paranormal",92,"8966"
"ya",88,"8966"
"vampire",85,"8966"
"series",80,"8966"
"fiction",76,"8966"
"books-i-own",59,"8966"
"owned",55,"8966"
"supernatural",53,"8966"
"adventure",44,"8966"
"urban-fantasy",32,"8966"
"thriller",21,"8966"
"owned-books",19,"8966"
"childhood",18,"8966"
"teen",18,"8966"
"novel",18,"8966"
"default",17,"8966"
"to-buy",17,"8966"
"childrens",17,"8966"
"ebooks",15,"8966"
"vampire-books",15,"8966"
"middle-grade",14,"8966"
"ebook",14,"8966"
"children",14,"8966"
"i-own",13,"8966"
"favourites",12,"8966"
"my-books",11,"8966"
"library",11,"8966"
"cirque-du-freak-series",11,"8966"
"action",10,"8966"
"6th-grade",10,"8966"
"my-library",10,"8966"
"novels",10,"8966"
"children-s",10,"8966"
"vamps",9,"8966"
"childhood-books",9,"8966"
"sci-fi-fantasy",9,"8966"
"ya-fiction",8,"8966"
"fantasy-paranormal",8,"8966"
"reviewed",8,"8966"
"the-saga-of-darren-shan",8,"8966"
"e-books",7,"8966"
"kids",7,"8966"
"english",7,"8966"
"children-s-books",7,"8966"
"read-in-2011",7,"8966"
"youth",7,"8966"
"book-series",7,"8966"
"wish-list",7,"8966"
"need-to-buy",7,"8966"
"favorite-series",7,"8966"
"personal-library",7,"8966"
"borrowed",7,"8966"
"mystery",7,"8966"
"shelfari-wishlist",6,"8966"
"finished",6,"8966"
"reread",6,"8966"
"books",6,"8966"
"completed-series",6,"8966"
"4-stars",6,"8966"
"contemporary",6,"8966"
"kindle",6,"8966"
"want",6,"8966"
"have",6,"8966"
